date_purchased,gender,total_purchases
2006-10-17,male,135
2006-10-18,female,82
2006-10-18,male,89
2006-10-19,female,93
2006-10-19,male,101
2006-10-20,male,1
2006-10-21,female,117
2006-10-21,male,129
2006-10-22,female,9
2006-10-22,male,11
2006-10-23,female,33
2006-10-23,male,33
2006-10-24,male,1
2006-10-25,female,97
2006-10-25,male,100
2006-10-26,female,132
2006-10-26,male,149
2006-10-27,female,42
2006-10-27,male,60
2006-10-28,female,45
2006-10-28,male,56
2006-10-29,female,50
2006-10-29,male,62
2006-10-30,female,291
2006-10-30,male,276
2006-10-31,female,99
2006-10-31,male,98
2006-11-01,female,240
2006-11-01,male,267
2006-11-02,female,385
2006-11-02,male,444
2006-11-03,female,121
2006-11-03,male,112
2006-11-04,female,66
2006-11-04,male,47
2006-11-05,female,105
2006-11-05,male,87
2006-11-06,female,57
2006-11-06,male,61
2006-11-07,female,3
2006-11-07,male,3
2006-11-08,female,299
2006-11-08,male,333
2006-11-09,female,30
2006-11-09,male,37
2006-11-10,female,100
2006-11-10,male,109
2006-11-11,female,45
2006-11-11,male,40
2006-11-12,female,157
2006-11-12,male,149
2006-11-13,female,36
2006-11-13,male,37
2006-11-14,female,103
2006-11-14,male,100
2006-11-15,female,91
2006-11-15,male,95
2006-11-16,female,109
2006-11-16,male,115
2006-11-17,female,24
2006-11-17,male,16
2006-11-18,female,179
2006-11-18,male,198
2006-11-19,female,73
2006-11-19,male,89
2006-11-20,female,50
2006-11-20,male,53
2006-11-21,female,203
2006-11-21,male,170
2006-11-22,female,29
2006-11-22,male,30
2006-11-23,female,80
2006-11-23,male,82
2006-11-24,female,78
2006-11-24,male,88
2006-11-25,female,83
2006-11-25,male,97
2006-11-26,female,179
2006-11-26,male,229
2006-11-27,female,27
2006-11-27,male,34
2006-11-28,female,74
2006-11-28,male,87
2006-11-29,female,13
2006-11-29,male,24
2006-11-30,female,86
2006-11-30,male,108
2006-12-01,female,166
2006-12-01,male,187
2006-12-02,female,136
2006-12-02,male,147
2006-12-03,female,16
2006-12-03,male,19
2006-12-04,female,32
2006-12-04,male,47
2006-12-05,female,22
2006-12-05,male,26
2006-12-06,female,23
2006-12-06,male,23
2006-12-07,female,56
2006-12-07,male,46
2006-12-08,female,164
2006-12-08,male,146
2006-12-09,female,93
2006-12-09,male,96
2006-12-10,female,233
2006-12-10,male,251
2006-12-11,female,51
2006-12-11,male,56
2006-12-12,female,88
2006-12-12,male,79
2006-12-13,female,110
2006-12-13,male,134
2006-12-14,female,74
2006-12-14,male,73
2006-12-15,female,380
2006-12-15,male,443
2006-12-16,female,62
2006-12-16,male,63
2006-12-17,female,23
2006-12-17,male,28
2006-12-18,female,103
2006-12-18,male,98
2006-12-19,female,199
2006-12-19,male,189
2006-12-20,female,6
2006-12-20,male,4
2006-12-21,female,8
2006-12-21,male,11
2006-12-22,female,36
2006-12-22,male,48
2006-12-23,female,48
2006-12-23,male,36
2006-12-24,female,10
2006-12-24,male,13
2006-12-25,female,20
2006-12-25,male,6
2006-12-26,female,111
2006-12-26,male,123
2006-12-27,female,4
2006-12-27,male,3
2006-12-28,female,75
2006-12-28,male,82
2006-12-29,female,3
2006-12-29,male,3
2006-12-30,female,6
2006-12-30,male,6
2006-12-31,female,32
2006-12-31,male,32
2007-01-01,female,126
2007-01-01,male,138
2007-01-02,female,105
2007-01-02,male,122
2007-01-03,female,326
2007-01-03,male,323
2007-01-04,female,32
2007-01-04,male,47
2007-01-05,female,113
2007-01-05,male,106
2007-01-06,female,48
2007-01-06,male,50
2007-01-07,female,29
2007-01-07,male,45
2007-01-08,female,35
2007-01-08,male,30
2007-01-09,female,84
2007-01-09,male,98
2007-01-10,female,124
2007-01-10,male,135
2007-01-11,female,73
2007-01-11,male,78
2007-01-12,female,14
2007-01-12,male,17
2007-01-13,female,102
2007-01-13,male,94
2007-01-14,female,113
2007-01-14,male,100
2007-01-15,female,111
2007-01-15,male,132
2007-01-16,female,102
2007-01-16,male,86
2007-01-17,female,37
2007-01-17,male,48
2007-01-18,female,9
2007-01-18,male,10
2007-01-19,female,80
2007-01-19,male,96
2007-01-20,female,190
2007-01-20,male,210
2007-01-21,female,52
2007-01-21,male,41
2007-01-22,female,35
2007-01-22,male,35
2007-01-23,female,44
2007-01-23,male,42
2007-01-24,female,76
2007-01-24,male,94
2007-01-25,female,70
2007-01-25,male,56
2007-01-26,female,177
2007-01-26,male,184
2007-01-27,female,352
2007-01-27,male,378
2007-01-28,female,290
2007-01-28,male,280
2007-01-29,female,20
2007-01-29,male,11
2007-01-30,female,46
2007-01-30,male,77
2007-01-31,female,29
2007-01-31,male,35
2007-02-01,female,116
2007-02-01,male,108
2007-02-02,female,208
2007-02-02,male,185
2007-02-03,female,164
2007-02-03,male,156
2007-02-04,female,68
2007-02-04,male,64
2007-02-05,female,93
2007-02-05,male,113
2007-02-06,female,2
2007-02-06,male,6
2007-02-07,female,16
2007-02-07,male,20
2007-02-08,female,28
2007-02-08,male,18
2007-02-09,female,90
2007-02-09,male,103
2007-02-10,female,251
2007-02-10,male,214
2007-02-11,female,349
2007-02-11,male,331
2007-02-12,female,71
2007-02-12,male,81
2007-02-13,female,72
2007-02-13,male,93
2007-02-14,female,4
2007-02-14,male,5
2007-02-15,female,84
2007-02-15,male,76
2007-02-16,female,104
2007-02-16,male,98
2007-02-17,female,56
2007-02-17,male,57
2007-02-18,female,45
2007-02-18,male,46
2007-02-19,female,4
2007-02-19,male,3
2007-02-20,female,1
2007-02-20,male,3
2007-02-21,female,196
2007-02-21,male,195
2007-02-22,female,19
2007-02-22,male,28
2007-02-23,female,8
2007-02-23,male,7
2007-02-24,female,87
2007-02-24,male,80
2007-02-25,female,25
2007-02-25,male,33
2007-02-26,female,14
2007-02-26,male,26
2007-02-27,female,228
2007-02-27,male,205
2007-02-28,male,1
2007-03-01,female,39
2007-03-01,male,50
2007-03-02,female,48
2007-03-02,male,60
2007-03-03,female,169
2007-03-03,male,172
2007-03-04,female,181
2007-03-04,male,203
2007-03-05,female,27
2007-03-05,male,24
2007-03-06,female,38
2007-03-06,male,40
2007-03-07,female,77
2007-03-07,male,83
2007-03-08,female,56
2007-03-08,male,47
2007-03-09,female,56
2007-03-09,male,57
2007-03-10,female,215
2007-03-10,male,207
2007-03-11,female,32
2007-03-11,male,48
2007-03-12,female,21
2007-03-12,male,25
2007-03-13,female,9
2007-03-13,male,11
2007-03-14,female,71
2007-03-14,male,52
2007-03-15,female,83
2007-03-15,male,86
2007-03-16,female,39
2007-03-16,male,37
2007-03-17,female,57
2007-03-17,male,63
2007-03-18,female,343
2007-03-18,male,359
2007-03-19,female,282
2007-03-19,male,347
2007-03-20,female,112
2007-03-20,male,118
2007-03-21,female,60
2007-03-21,male,53
2007-03-22,female,59
2007-03-22,male,99
2007-03-23,female,3
2007-03-23,male,12
2007-03-24,female,62
2007-03-24,male,53
2007-03-25,female,78
2007-03-25,male,70
2007-03-26,female,61
2007-03-26,male,76
2007-03-27,female,32
2007-03-27,male,22
2007-03-28,female,39
2007-03-28,male,38
2007-03-29,female,172
2007-03-29,male,154
2007-03-30,female,109
2007-03-30,male,111
2007-03-31,female,342
2007-03-31,male,322
2007-04-01,female,76
2007-04-01,male,90
2007-04-02,female,160
2007-04-02,male,162
2007-04-03,female,58
2007-04-03,male,79
2007-04-04,female,138
2007-04-04,male,167
2007-04-05,female,212
2007-04-05,male,213
2007-04-06,female,162
2007-04-06,male,164
2007-04-07,female,43
2007-04-07,male,56
2007-04-08,female,15
2007-04-08,male,12
2007-04-09,female,5
2007-04-09,male,5
2007-04-10,female,28
2007-04-10,male,23
2007-04-11,female,132
2007-04-11,male,138
2007-04-12,female,304
2007-04-12,male,310
2007-04-13,female,41
2007-04-13,male,41
2007-04-14,female,11
2007-04-14,male,14
2007-04-15,female,8
2007-04-15,male,16
2007-04-16,female,54
2007-04-16,male,49
2007-04-17,female,21
2007-04-17,male,28
2007-04-18,female,103
2007-04-18,male,108
2007-04-19,female,41
2007-04-19,male,27
2007-04-20,female,76
2007-04-20,male,77
2007-04-21,female,153
2007-04-21,male,120
2007-04-22,female,66
2007-04-22,male,74
2007-04-23,female,229
2007-04-23,male,203
2007-04-24,female,89
2007-04-24,male,85
2007-04-25,female,12
2007-04-25,male,16
2007-04-26,female,2
2007-04-26,male,1
2007-04-27,female,26
2007-04-27,male,28
2007-04-28,female,119
2007-04-28,male,126
2007-04-29,female,29
2007-04-29,male,20
2007-04-30,female,9
2007-04-30,male,4
2007-05-01,female,18
2007-05-01,male,23
2007-05-02,female,296
2007-05-02,male,351
2007-05-03,female,119
2007-05-03,male,142
2007-05-04,female,181
2007-05-04,male,158
2007-05-05,female,89
2007-05-05,male,92
2007-05-06,female,20
2007-05-06,male,9
2007-05-07,female,151
2007-05-07,male,132
2007-05-08,female,59
2007-05-08,male,53
2007-05-09,female,129
2007-05-09,male,128
2007-05-10,female,303
2007-05-10,male,321
2007-05-11,female,5
2007-05-11,male,3
2007-05-12,female,12
2007-05-12,male,15
2007-05-13,female,159
2007-05-13,male,154
2007-05-14,female,88
2007-05-14,male,108
2007-05-15,female,68
2007-05-15,male,47
2007-05-16,female,16
2007-05-16,male,22
2007-05-17,female,53
2007-05-17,male,55
2007-05-18,female,45
2007-05-18,male,37
2007-05-19,female,178
2007-05-19,male,176
2007-05-20,female,60
2007-05-20,male,63
2007-05-21,female,52
2007-05-21,male,56
2007-05-22,female,21
2007-05-22,male,26
2007-05-23,female,100
2007-05-23,male,131
2007-05-24,female,210
2007-05-24,male,214
2007-05-25,female,22
2007-05-25,male,23
2007-05-26,female,27
2007-05-26,male,32
2007-05-27,female,89
2007-05-27,male,61
2007-05-28,female,151
2007-05-28,male,149
2007-05-29,female,8
2007-05-29,male,7
2007-05-30,female,111
2007-05-30,male,132
2007-05-31,female,136
2007-05-31,male,158
2007-06-01,female,79
2007-06-01,male,76
2007-06-02,female,96
2007-06-02,male,100
2007-06-03,female,26
2007-06-03,male,28
2007-06-04,female,135
2007-06-04,male,118
2007-06-05,female,29
2007-06-05,male,22
2007-06-06,female,239
2007-06-06,male,251
2007-06-07,female,1
2007-06-07,male,1
2007-06-08,female,161
2007-06-08,male,184
2007-06-09,female,46
2007-06-09,male,53
2007-06-10,female,13
2007-06-10,male,10
2007-06-11,female,179
2007-06-11,male,167
2007-06-12,female,204
2007-06-12,male,193
2007-06-13,female,65
2007-06-13,male,57
2007-06-14,female,180
2007-06-14,male,189
2007-06-15,female,123
2007-06-15,male,124
2007-06-16,female,21
2007-06-16,male,19
2007-06-17,female,82
2007-06-17,male,80
2007-06-18,female,105
2007-06-18,male,96
2007-06-19,female,20
2007-06-19,male,19
2007-06-20,female,7
2007-06-20,male,6
2007-06-21,female,24
2007-06-21,male,23
2007-06-22,female,71
2007-06-22,male,62
2007-06-23,female,366
2007-06-23,male,408
2007-06-24,female,297
2007-06-24,male,308
2007-06-25,female,82
2007-06-25,male,104
2007-06-26,female,58
2007-06-26,male,69
2007-06-27,female,473
2007-06-27,male,533
2007-06-28,female,28
2007-06-28,male,23
2007-06-29,female,2
2007-06-29,male,9
2007-06-30,female,13
2007-06-30,male,29
2007-07-01,female,85
2007-07-01,male,79
2007-07-02,female,117
2007-07-02,male,117
2007-07-03,female,68
2007-07-03,male,75
2007-07-04,female,13
2007-07-04,male,22
2007-07-05,female,19
2007-07-05,male,24
2007-07-06,female,329
2007-07-06,male,310
2007-07-07,female,12
2007-07-07,male,24
2007-07-08,female,141
2007-07-08,male,177
2007-07-09,female,19
2007-07-09,male,15
2007-07-10,female,64
2007-07-10,male,82
2007-07-11,female,161
2007-07-11,male,151
2007-07-12,female,115
2007-07-12,male,143
2007-07-13,female,170
2007-07-13,male,205
2007-07-14,female,201
2007-07-14,male,222
2007-07-15,female,6
2007-07-15,male,14
2007-07-16,female,16
2007-07-16,male,32
2007-07-17,female,217
2007-07-17,male,238
2007-07-18,female,71
2007-07-18,male,89
2007-07-19,female,449
2007-07-19,male,516
2007-07-20,female,65
2007-07-20,male,72
2007-07-21,female,18
2007-07-21,male,17
2007-07-22,female,281
2007-07-22,male,332
2007-07-23,female,27
2007-07-23,male,29
2007-07-24,male,3
2007-07-25,female,15
2007-07-25,male,24
2007-07-26,female,229
2007-07-26,male,225
2007-07-27,female,52
2007-07-27,male,60
2007-07-28,female,299
2007-07-28,male,339
2007-07-29,female,17
2007-07-29,male,25
2007-07-30,female,29
2007-07-30,male,24
2007-07-31,female,48
2007-07-31,male,55
2007-08-01,female,121
2007-08-01,male,123
2007-08-02,female,16
2007-08-02,male,19
2007-08-03,female,42
2007-08-03,male,44
2007-08-04,female,81
2007-08-04,male,102
2007-08-05,female,144
2007-08-05,male,152
2007-08-06,female,64
2007-08-06,male,54
2007-08-07,female,53
2007-08-07,male,62
2007-08-08,female,84
2007-08-08,male,75
2007-08-09,female,29
2007-08-09,male,38
2007-08-10,female,102
2007-08-10,male,118
2007-08-11,female,9
2007-08-11,male,11
2007-08-12,female,239
2007-08-12,male,256
2007-08-13,female,217
2007-08-13,male,236
2007-08-14,female,122
2007-08-14,male,138
2007-08-15,female,92
2007-08-15,male,81
2007-08-16,female,86
2007-08-16,male,95
2007-08-17,female,14
2007-08-17,male,21
2007-08-18,female,115
2007-08-18,male,137
2007-08-19,female,20
2007-08-19,male,19
2007-08-20,female,121
2007-08-20,male,142
2007-08-21,female,127
2007-08-21,male,100
2007-08-22,female,50
2007-08-22,male,57
2007-08-23,female,21
2007-08-23,male,26
2007-08-24,female,221
2007-08-24,male,253
2007-08-25,female,125
2007-08-25,male,142
2007-08-26,female,82
2007-08-26,male,63
2007-08-27,female,293
2007-08-27,male,280
2007-08-28,female,8
2007-08-28,male,2
2007-08-29,female,8
2007-08-29,male,3
2007-08-30,female,82
2007-08-30,male,78
2007-08-31,female,427
2007-08-31,male,417
2007-09-01,female,229
2007-09-01,male,254
2007-09-02,female,38
2007-09-02,male,33
2007-09-03,female,194
2007-09-03,male,196
2007-09-04,female,43
2007-09-04,male,57
2007-09-05,female,87
2007-09-05,male,85
2007-09-06,female,99
2007-09-06,male,106
2007-09-07,female,1
2007-09-08,female,61
2007-09-08,male,55
2007-09-09,female,70
2007-09-09,male,67
2007-09-10,female,146
2007-09-10,male,142
2007-09-11,female,205
2007-09-11,male,236
2007-09-12,female,20
2007-09-12,male,25
2007-09-13,female,146
2007-09-13,male,182
2007-09-14,female,103
2007-09-14,male,121
2007-09-15,female,39
2007-09-15,male,48
2007-09-16,female,129
2007-09-16,male,136
2007-09-17,female,133
2007-09-17,male,136
2007-09-18,female,218
2007-09-18,male,208
2007-09-19,female,101
2007-09-19,male,127
2007-09-20,female,206
2007-09-20,male,209
2007-09-21,female,84
2007-09-21,male,96
2007-09-22,female,96
2007-09-22,male,101
2007-09-23,female,42
2007-09-23,male,45
2007-09-24,female,123
2007-09-24,male,141
2007-09-25,female,37
2007-09-25,male,43
2007-09-26,female,92
2007-09-26,male,79
2007-09-27,female,2
2007-09-27,male,1
2007-09-28,female,100
2007-09-28,male,103
2007-09-29,female,194
2007-09-29,male,188
2007-09-30,female,27
2007-09-30,male,29
2007-10-01,female,191
2007-10-01,male,213
2007-10-02,female,87
2007-10-02,male,92
2007-10-03,female,83
2007-10-03,male,90
2007-10-04,female,8
2007-10-04,male,9
2007-10-05,female,23
2007-10-05,male,30
2007-10-06,female,6
2007-10-06,male,1
2007-10-07,female,33
2007-10-07,male,22
2007-10-08,female,116
2007-10-08,male,100
2007-10-09,female,305
2007-10-09,male,340
2007-10-10,female,3
2007-10-10,male,2
2007-10-11,female,13
2007-10-11,male,12
2007-10-12,female,26
2007-10-12,male,17
2007-10-13,female,71
2007-10-13,male,57
2007-10-14,female,601
2007-10-14,male,614
2007-10-15,female,209
2007-10-15,male,181
2007-10-16,female,21
2007-10-16,male,24
2007-10-17,female,1
2007-10-17,male,5
2007-10-18,female,7
2007-10-18,male,4
2007-10-19,female,7
2007-10-19,male,10
2007-10-20,female,112
2007-10-20,male,112
2007-10-21,female,173
2007-10-21,male,169
2007-10-22,female,188
2007-10-22,male,209
2007-10-23,female,36
2007-10-23,male,27
2007-10-24,female,357
2007-10-24,male,398
2007-10-25,female,63
2007-10-25,male,68
2007-10-26,female,20
2007-10-26,male,12
2007-10-27,female,544
2007-10-27,male,538
2007-10-28,male,2
2007-10-29,male,3
2007-10-30,female,68
2007-10-30,male,46
2007-10-31,female,12
2007-10-31,male,13
2007-11-01,female,99
2007-11-01,male,93
2007-11-02,female,90
2007-11-02,male,95
2007-11-03,female,44
2007-11-03,male,64
2007-11-04,female,13
2007-11-04,male,29
2007-11-05,female,44
2007-11-05,male,55
2007-11-06,female,125
2007-11-06,male,151
2007-11-07,female,42
2007-11-07,male,43
2007-11-08,female,55
2007-11-08,male,51
2007-11-09,female,181
2007-11-09,male,190
2007-11-10,female,129
2007-11-10,male,132
2007-11-11,female,1
2007-11-12,female,87
2007-11-12,male,102
2007-11-13,female,44
2007-11-13,male,48
2007-11-14,female,24
2007-11-14,male,29
2007-11-15,female,12
2007-11-15,male,7
2007-11-16,female,40
2007-11-16,male,59
2007-11-17,female,155
2007-11-17,male,154
2007-11-18,female,13
2007-11-18,male,8
2007-11-19,female,126
2007-11-19,male,141
2007-11-20,female,138
2007-11-20,male,137
2007-11-21,female,186
2007-11-21,male,201
2007-11-22,female,41
2007-11-22,male,52
2007-11-23,female,79
2007-11-23,male,67
2007-11-24,female,9
2007-11-24,male,9
2007-11-25,female,14
2007-11-25,male,14
2007-11-26,female,386
2007-11-26,male,376
2007-11-27,female,80
2007-11-27,male,102
2007-11-28,female,5
2007-11-28,male,3
2007-11-29,female,161
2007-11-29,male,168
2007-11-30,female,185
2007-11-30,male,190
2007-12-01,female,34
2007-12-01,male,24
2007-12-02,female,205
2007-12-02,male,215
2007-12-03,female,46
2007-12-03,male,38
2007-12-04,female,32
2007-12-04,male,28
2007-12-05,female,258
2007-12-05,male,253
2007-12-06,female,57
2007-12-06,male,51
2007-12-07,female,137
2007-12-07,male,154
2007-12-08,female,147
2007-12-08,male,150
2007-12-09,female,119
2007-12-09,male,149
2007-12-10,female,19
2007-12-10,male,18
2007-12-11,female,150
2007-12-11,male,149
2007-12-12,female,26
2007-12-12,male,24
2007-12-13,female,71
2007-12-13,male,58
2007-12-14,female,4
2007-12-14,male,6
2007-12-15,female,179
2007-12-15,male,177
2007-12-16,female,3
2007-12-16,male,6
2007-12-17,female,40
2007-12-17,male,58
2007-12-18,female,20
2007-12-18,male,18
2007-12-19,female,8
2007-12-19,male,6
2007-12-20,female,120
2007-12-20,male,131
2007-12-21,female,57
2007-12-21,male,46
2007-12-22,female,68
2007-12-22,male,69
2007-12-23,female,112
2007-12-23,male,94
2007-12-24,female,7
2007-12-24,male,3
2007-12-25,female,23
2007-12-25,male,24
2007-12-26,female,5
2007-12-26,male,17
2007-12-27,female,22
2007-12-27,male,19
2007-12-28,female,182
2007-12-28,male,218
2007-12-29,female,251
2007-12-29,male,198
2007-12-30,female,53
2007-12-30,male,53
2007-12-31,female,64
2007-12-31,male,62
2008-01-01,female,183
2008-01-01,male,185
2008-01-02,female,38
2008-01-02,male,32
2008-01-03,female,213
2008-01-03,male,239
2008-01-04,female,2
2008-01-04,male,3
2008-01-05,female,19
2008-01-05,male,5
2008-01-06,female,123
2008-01-06,male,129
2008-01-07,female,369
2008-01-07,male,363
2008-01-08,female,203
2008-01-08,male,234
2008-01-09,female,182
2008-01-09,male,187
2008-01-10,female,3
2008-01-10,male,8
2008-01-11,female,7
2008-01-11,male,8
2008-01-12,female,38
2008-01-12,male,37
2008-01-13,female,97
2008-01-13,male,102
2008-01-14,female,49
2008-01-14,male,39
2008-01-15,female,50
2008-01-15,male,72
2008-01-16,female,28
2008-01-16,male,21
2008-01-17,female,68
2008-01-17,male,88
2008-01-18,female,335
2008-01-18,male,355
2008-01-19,female,38
2008-01-19,male,40
2008-01-20,female,2
2008-01-20,male,5
2008-01-21,female,174
2008-01-21,male,152
2008-01-22,female,28
2008-01-22,male,39
2008-01-23,female,243
2008-01-23,male,227
2008-01-24,female,140
2008-01-24,male,172
2008-01-25,female,41
2008-01-25,male,44
2008-01-26,female,107
2008-01-26,male,138
2008-01-27,female,70
2008-01-27,male,79
2008-01-28,female,390
2008-01-28,male,423
2008-01-29,female,111
2008-01-29,male,104
2008-01-30,female,173
2008-01-30,male,174
2008-01-31,female,39
2008-01-31,male,24
2008-02-01,female,46
2008-02-01,male,67
2008-02-02,female,139
2008-02-02,male,124
2008-02-03,female,58
2008-02-03,male,59
2008-02-04,female,28
2008-02-04,male,43
2008-02-05,female,100
2008-02-05,male,96
2008-02-06,female,43
